209392,A_SUBMITTED,1,2012/02/14 16:59:58.311
209392,A_PARTLYSUBMITTED,1,2012/02/14 16:59:58.456
209392,A_DECLINED,57,2012/02/14 20:38:07.500
209392,W_Afhandelenleads,57,2012/02/14 20:38:11.231
202635,A_SUBMITTED,1,2012/01/20 16:28:06.702
202635,A_PARTLYSUBMITTED,1,2012/01/20 16:28:07.056
202635,A_DECLINED,1,2012/01/20 16:28:39.215
197725,A_SUBMITTED,1,2012/01/03 21:18:39.182
197725,A_PARTLYSUBMITTED,1,2012/01/03 21:18:39.372
197725,A_PREACCEPTED,1,2012/01/03 21:19:15.241
197725,W_Completerenaanvraag,33,2012/01/04 12:49:17.273
197725,W_Completerenaanvraag,11,2012/01/04 20:07:57.098
197725,W_Completerenaanvraag,13,2012/01/05 11:27:55.287
197725,A_ACCEPTED,13,2012/01/05 12:11:44.837
197725,O_SELECTED,13,2012/01/05 12:14:58.415
197725,A_FINALIZED,13,2012/01/05 12:14:58.415
197725,O_CREATED,13,2012/01/05 12:14:59.910
197725,O_SENT,13,2012/01/05 12:15:00.071
197725,W_Completerenaanvraag,13,2012/01/05 12:15:01.239
197725,O_SELECTED,13,2012/01/05 12:15:40.417
197725,O_CANCELLED,13,2012/01/05 12:15:40.417
197725,O_CREATED,13,2012/01/05 12:15:41.255
197725,O_SENT,13,2012/01/05 12:15:41.281
197725,W_Nabellenoffertes,13,2012/01/05 12:15:42.544
197725,W_Nabellenoffertes,13,2012/01/05 12:18:07.805
197725,O_SELECTED,23,2012/01/12 16:54:57.225
197725,O_CANCELLED,23,2012/01/12 16:54:57.225
197725,O_CREATED,23,2012/01/12 16:54:58.610
197725,O_SENT,23,2012/01/12 16:54:58.648
197725,W_Nabellenoffertes,23,2012/01/12 16:55:01.302
197725,W_Nabellenoffertes,3,2012/01/19 15:59:03.953
197725,W_Nabellenoffertes,9,2012/01/19 17:29:16.495
197725,O_SENT_BACK,45,2012/01/23 11:17:34.848
197725,W_Nabellenoffertes,45,2012/01/23 11:17:36.206
197725,W_Validerenaanvraag,7,2012/01/24 14:48:16.062
197725,W_Validerenaanvraag,15,2012/01/25 16:01:15.645
197725,W_Nabellenincompletedossiers,11,2012/01/25 16:05:44.120
197725,W_Nabellenincompletedossiers,40,2012/01/25 19:26:47.332
197725,W_Nabellenincompletedossiers,40,2012/01/25 19:34:15.716
197725,W_Nabellenincompletedossiers,40,2012/01/25 19:34:28.038
197725,W_Nabellenincompletedossiers,4,2012/01/26 09:13:12.891
197725,W_Validerenaanvraag,15,2012/01/26 10:45:16.964
197725,W_Nabellenincompletedossiers,40,2012/01/26 10:49:04.021
197725,W_Nabellenincompletedossiers,40,2012/01/26 12:32:57.864
197725,W_Nabellenincompletedossiers,29,2012/01/27 14:44:58.799
197725,W_Nabellenincompletedossiers,20,2012/01/27 14:54:03.477
197725,W_Validerenaanvraag,15,2012/01/30 08:07:02.767
197725,W_Nabellenincompletedossiers,3,2012/01/30 09:23:40.716
197725,W_Nabellenincompletedossiers,13,2012/01/30 18:14:32.142
197725,W_Nabellenincompletedossiers,13,2012/01/30 18:58:14.100
197725,W_Nabellenincompletedossiers,30,2012/01/31 11:57:41.280
197725,W_Nabellenincompletedossiers,32,2012/01/31 16:53:07.798
197725,W_Nabellenincompletedossiers,10,2012/01/31 20:09:49.240
197725,W_Nabellenincompletedossiers,30,2012/02/01 13:28:04.486
197725,W_Nabellenincompletedossiers,30,2012/02/01 14:28:28.236
197725,W_Nabellenincompletedossiers,30,2012/02/01 14:49:24.603
197725,W_Nabellenincompletedossiers,20,2012/02/01 16:37:09.314
197725,W_Validerenaanvraag,60,2012/02/02 09:44:58.995
197725,W_Validerenaanvraag,15,2012/02/02 12:19:24.204
197725,W_Nabellenincompletedossiers,13,2012/02/02 17:27:34.859
197725,W_Nabellenincompletedossiers,13,2012/02/02 17:31:36.200
197725,W_Nabellenincompletedossiers,13,2012/02/02 17:38:24.066
197725,W_Nabellenincompletedossiers,13,2012/02/02 17:48:33.822
197725,W_Nabellenincompletedossiers,20,2012/02/03 11:11:45.074
197725,W_Validerenaanvraag,15,2012/02/03 13:14:51.537
197725,O_ACCEPTED,15,2012/02/03 13:20:55.497
197725,A_ACTIVATED,15,2012/02/03 13:20:55.498
197725,A_REGISTERED,15,2012/02/03 13:20:55.498
197725,A_APPROVED,15,2012/02/03 13:20:55.498
197725,W_Validerenaanvraag,15,2012/02/03 13:21:02.706
176197,A_SUBMITTED,1,2011/10/11 14:38:20.825
176197,A_PARTLYSUBMITTED,1,2011/10/11 14:38:21.173
176197,A_DECLINED,1,2011/10/11 14:39:13.419
196675,A_SUBMITTED,1,2011/12/30 11:03:01.908
196675,A_PARTLYSUBMITTED,1,2011/12/30 11:03:02.207
196675,W_Afhandelenleads,11,2011/12/30 13:08:47.107
196675,A_PREACCEPTED,11,2011/12/30 13:09:03.063
196675,W_Afhandelenleads,11,2011/12/30 13:09:03.994
196675,W_Completerenaanvraag,11,2011/12/30 14:56:00.709
196675,W_Completerenaanvraag,11,2011/12/30 19:55:22.437
196675,A_DECLINED,37,2011/12/30 20:13:30.530
