178221,A_SUBMITTED,1,2011/10/19 14:15:46.341
178221,A_PARTLYSUBMITTED,1,2011/10/19 14:15:46.456
178221,A_DECLINED,1,2011/10/19 14:16:17.723
177669,A_SUBMITTED,1,2011/10/17 21:43:03.979
177669,A_PARTLYSUBMITTED,1,2011/10/17 21:43:04.214
177669,A_PREACCEPTED,1,2011/10/17 21:43:46.883
177669,A_ACCEPTED,46,2011/10/18 09:46:45.441
177669,O_SELECTED,46,2011/10/18 09:49:14.665
177669,A_FINALIZED,46,2011/10/18 09:49:14.666
177669,O_CREATED,46,2011/10/18 09:49:16.475
177669,O_SENT,46,2011/10/18 09:49:16.511
177669,W_Completerenaanvraag,46,2011/10/18 09:49:19.853
177669,W_Nabellenoffertes,52,2011/10/20 17:49:05.302
177669,O_SELECTED,52,2011/10/20 17:50:10.865
177669,O_CANCELLED,52,2011/10/20 17:50:10.865
177669,O_CREATED,52,2011/10/20 17:50:11.875
177669,O_SENT,52,2011/10/20 17:50:11.903
177669,W_Nabellenoffertes,52,2011/10/20 17:50:13.731
177669,W_Nabellenoffertes,52,2011/10/20 17:53:46.703
177669,W_Nabellenoffertes,52,2011/10/21 13:21:47.572
177669,W_Nabellenoffertes,52,2011/10/24 08:52:17.863
177669,O_SENT_BACK,4,2011/10/24 10:55:12.844
177669,W_Nabellenoffertes,4,2011/10/24 10:55:15.215
177669,W_Validerenaanvraag,21,2011/10/25 10:15:30.275
177669,W_Validerenaanvraag,21,2011/10/25 10:17:50.937
177669,W_Validerenaanvraag,4,2011/10/25 11:20:33.776
177669,O_ACCEPTED,21,2011/10/25 12:24:08.566
177669,A_REGISTERED,21,2011/10/25 12:24:08.567
177669,A_APPROVED,21,2011/10/25 12:24:08.567
177669,A_ACTIVATED,21,2011/10/25 12:24:08.567
177669,W_Validerenaanvraag,21,2011/10/25 12:24:16.218
213420,A_SUBMITTED,1,2012/02/27 18:17:08.709
213420,A_PARTLYSUBMITTED,1,2012/02/27 18:17:09.213
213420,A_PREACCEPTED,1,2012/02/27 18:17:44.600
213420,W_Completerenaanvraag,39,2012/02/27 18:39:21.498
213420,W_Completerenaanvraag,39,2012/02/27 18:49:33.921
213420,W_Completerenaanvraag,39,2012/02/27 19:17:50.824
213420,A_ACCEPTED,23,2012/02/27 19:43:04.768
213420,O_SELECTED,23,2012/02/27 19:44:29.853
213420,A_FINALIZED,23,2012/02/27 19:44:29.853
213420,O_CREATED,23,2012/02/27 19:44:31.792
213420,O_SENT,23,2012/02/27 19:44:32.739
213420,W_Completerenaanvraag,23,2012/02/27 19:44:34.486
213420,W_Nabellenoffertes,23,2012/02/27 19:45:35.097
213420,O_CANCELLED,12,2012/03/05 11:54:19.657
213420,O_SELECTED,12,2012/03/05 11:54:19.657
213420,O_CREATED,12,2012/03/05 11:54:20.853
213420,O_SENT,12,2012/03/05 11:54:20.885
213420,W_Nabellenoffertes,12,2012/03/05 11:54:23.734
213420,W_Nabellenoffertes,13,2012/03/13 15:16:53.715
213420,O_SENT_BACK,67,2012/03/14 10:10:49.346
213420,W_Nabellenoffertes,67,2012/03/14 10:10:50.825
179008,A_SUBMITTED,1,2011/10/22 10:15:39.230
179008,A_PARTLYSUBMITTED,1,2011/10/22 10:15:39.493
179008,A_DECLINED,1,2011/10/22 10:16:21.147
181957,A_SUBMITTED,1,2011/11/03 13:24:59.839
181957,A_PARTLYSUBMITTED,1,2011/11/03 13:24:59.928
181957,A_PREACCEPTED,14,2011/11/03 13:42:00.731
181957,W_Afhandelenleads,14,2011/11/03 13:42:02.431
181957,A_ACCEPTED,14,2011/11/03 13:57:30.599
181957,A_FINALIZED,14,2011/11/03 14:01:13.027
181957,O_SELECTED,14,2011/11/03 14:01:13.027
181957,O_CREATED,14,2011/11/03 14:01:14.070
181957,O_SENT,14,2011/11/03 14:01:14.100
181957,W_Completerenaanvraag,14,2011/11/03 14:01:15.225
181957,W_Nabellenoffertes,14,2011/11/03 14:05:50.060
181957,W_Nabellenoffertes,15,2011/11/09 13:43:12.762
181957,W_Nabellenoffertes,45,2011/11/09 16:53:03.320
181957,O_SENT_BACK,45,2011/11/09 16:54:40.156
181957,W_Nabellenoffertes,45,2011/11/09 16:54:41.519
181957,W_Validerenaanvraag,25,2011/11/10 09:58:00.226
181957,W_Validerenaanvraag,25,2011/11/10 09:59:23.599
181957,O_DECLINED,25,2011/11/10 11:12:31.482
181957,A_DECLINED,25,2011/11/10 11:12:31.482
181957,W_Nabellenincompletedossiers,25,2011/11/10 11:12:36.339
185342,A_SUBMITTED,1,2011/11/14 20:53:01.093
185342,A_PARTLYSUBMITTED,1,2011/11/14 20:53:01.483
185342,A_DECLINED,1,2011/11/14 20:53:04.152
186649,A_SUBMITTED,1,2011/11/17 20:14:34.935
186649,A_PARTLYSUBMITTED,1,2011/11/17 20:14:35.698
186649,A_DECLINED,3,2011/11/17 20:20:56.142
186649,W_Afhandelenleads,3,2011/11/17 20:20:59.734
179932,A_SUBMITTED,1,2011/10/26 11:04:55.557
179932,A_PARTLYSUBMITTED,1,2011/10/26 11:04:55.768
179932,A_PREACCEPTED,1,2011/10/26 11:06:01.476
179932,A_ACCEPTED,32,2011/10/26 11:12:19.511
179932,A_FINALIZED,32,2011/10/26 11:18:10.384
179932,O_SELECTED,32,2011/10/26 11:18:10.384
